variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
kernels,rt_sigaction,1000000,100,5000,usec_per_iter,0.14,0.0,nan
kernels,rt_sigaction,1000000,5000,10000,usec_per_iter,0.0,0.0011,nan
kernels,rt_sigaction,1000000,10000,50000,usec_per_iter,0.0011,0.0,nan
kernels,rt_sigaction,1000000,50000,100000,usec_per_iter,0.0,0.00012,nan
kernels,rt_sigprocmask,1000000,100,5000,usec_per_iter,2.52,0.0,nan
kernels,rt_sigprocmask,1000000,5000,10000,usec_per_iter,0.0,0.0089,nan
kernels,rt_sigprocmask,1000000,10000,50000,usec_per_iter,0.0089,0.0,nan
kernels,rt_sigprocmask,1000000,50000,100000,usec_per_iter,0.0,0.00039,nan
kernels,set_robust_list,1000000,100,5000,usec_per_iter,0.1,0.0042,-0.8103443298518699
kernels,set_robust_list,1000000,5000,10000,usec_per_iter,0.0042,0.0013,-1.691877704637668
kernels,set_robust_list,1000000,10000,50000,usec_per_iter,0.0013,0.00116,-0.07079754892618965
kernels,set_robust_list,1000000,50000,100000,usec_per_iter,0.00116,0.0001,-3.5360529002402075
kernels,set_tid_address,1000000,100,5000,usec_per_iter,0.18,0.0024,-1.1036458905138236
kernels,set_tid_address,1000000,5000,10000,usec_per_iter,0.0024,0.0022,-0.12553088208385815
kernels,set_tid_address,1000000,10000,50000,usec_per_iter,0.0022,0.00024,-1.3766133498456008
kernels,set_tid_address,1000000,50000,100000,usec_per_iter,0.00024,0.00012,-1.0
kernels,write,1000000,100,5000,usec_per_iter,0.36,0.0004,-1.7388432414343205
kernels,write,1000000,5000,10000,usec_per_iter,0.0004,0.0,nan
kernels,write,1000000,10000,50000,usec_per_iter,0.0,0.00022,nan
kernels,write,1000000,50000,100000,usec_per_iter,0.00022,1e-05,-4.459431618637297
kernels,sched_yield,1000000,5000,50000,usec_per_iter,0.0012,0.00284,0.37413709399941314
kernels,sched_yield,1000000,50000,100000,usec_per_iter,0.00284,0.00164,-0.7921951148865981
kernels,brk,5000000,100,5000,usec_per_iter,0.17,0.0432,-0.35019168852005866
kernels,brk,5000000,5000,10000,usec_per_iter,0.0432,0.0181,-1.2550416150802626
kernels,brk,5000000,10000,50000,usec_per_iter,0.0181,0.00756,-0.542450716076372
kernels,brk,5000000,50000,100000,usec_per_iter,0.00756,0.00074,-3.3527890585921223
kernels,clone3,5000000,100,5000,usec_per_iter,0.0,0.0132,nan
kernels,clone3,5000000,5000,10000,usec_per_iter,0.0132,0.0098,-0.4296842752432442
kernels,clone3,5000000,10000,50000,usec_per_iter,0.0098,0.00072,-1.6222349631989725
kernels,clone3,5000000,50000,100000,usec_per_iter,0.00072,0.00054,-0.4150374992788436
kernels,close,5000000,100,5000,usec_per_iter,3.67,0.0158,-1.3926137431851457
kernels,close,5000000,5000,10000,usec_per_iter,0.0158,0.024,0.6031098474314153
kernels,close,5000000,10000,50000,usec_per_iter,0.024,0.00308,-1.2756778111790192
kernels,close,5000000,50000,100000,usec_per_iter,0.00308,0.00167,-0.8830822482208492
kernels,execve,5000000,100,5000,usec_per_iter,0.0,0.0298,nan
kernels,execve,5000000,5000,10000,usec_per_iter,0.0298,0.02,-0.5753123306874369
kernels,execve,5000000,10000,50000,usec_per_iter,0.02,0.00702,-0.6505184495951412
kernels,execve,5000000,50000,100000,usec_per_iter,0.00702,0.00307,-1.1932323749343812
kernels,faccessat,5000000,100,5000,usec_per_iter,0.0,0.0026,nan
kernels,faccessat,5000000,5000,10000,usec_per_iter,0.0026,0.0017,-0.6129768768907521
kernels,faccessat,5000000,10000,50000,usec_per_iter,0.0017,0.00028,-1.120635914527028
kernels,faccessat,5000000,50000,100000,usec_per_iter,0.00028,0.00014,-1.0
kernels,fstat,5000000,100,5000,usec_per_iter,4.68,0.028,-1.3084915072415997
kernels,fstat,5000000,5000,10000,usec_per_iter,0.028,0.0289,0.04564266555571182
kernels,fstat,5000000,10000,50000,usec_per_iter,0.0289,0.00608,-0.9685598227164535
kernels,fstat,5000000,50000,100000,usec_per_iter,0.00608,0.00283,-1.1032692706117033
kernels,futex,5000000,100,5000,usec_per_iter,18.32,13.5312,-0.07745231272406654
kernels,futex,5000000,5000,10000,usec_per_iter,13.5312,8.1964,-0.7232274913970109
kernels,futex,5000000,10000,50000,usec_per_iter,8.1964,12.27316,0.250845172515293
kernels,futex,5000000,50000,100000,usec_per_iter,12.27316,11.76538,-0.0609588332933176
kernels,getrandom,5000000,100,5000,usec_per_iter,0.08,0.0,nan
kernels,getrandom,5000000,5000,10000,usec_per_iter,0.0,0.0016,nan
kernels,getrandom,5000000,10000,50000,usec_per_iter,0.0016,0.0,nan
kernels,getrandom,5000000,50000,100000,usec_per_iter,0.0,0.0,nan
kernels,ioctl,5000000,100,5000,usec_per_iter,1.2,0.0024,-1.588591910067779
kernels,ioctl,5000000,5000,10000,usec_per_iter,0.0024,0.0015,-0.6780719051126365
kernels,ioctl,5000000,10000,50000,usec_per_iter,0.0015,0.00712,0.9676935067102135
kernels,ioctl,5000000,50000,100000,usec_per_iter,0.00712,0.00139,-2.3567923582428905
kernels,lseek,5000000,100,5000,usec_per_iter,0.29,0.002,-1.2721637207948633
kernels,lseek,5000000,5000,10000,usec_per_iter,0.002,0.0037,0.8875252707415874
kernels,lseek,5000000,10000,50000,usec_per_iter,0.0037,0.00038,-1.41410664451778
kernels,lseek,5000000,50000,100000,usec_per_iter,0.00038,0.00021,-0.8556100906648255
kernels,madvise,5000000,100,5000,usec_per_iter,0.0,0.004,nan
kernels,madvise,5000000,5000,10000,usec_per_iter,0.004,0.0018,-1.1520030934450507
kernels,madvise,5000000,10000,50000,usec_per_iter,0.0018,0.00022,-1.3059928446403861
kernels,madvise,5000000,50000,100000,usec_per_iter,0.00022,0.00014,-0.652076696579693
kernels,mmap,5000000,100,5000,usec_per_iter,8.0,0.0734,-1.199193583098081
kernels,mmap,5000000,5000,10000,usec_per_iter,0.0734,0.1052,0.5192827364490894
kernels,mmap,5000000,10000,50000,usec_per_iter,0.1052,0.01812,-1.0928330854519956
kernels,mmap,5000000,50000,100000,usec_per_iter,0.01812,0.01536,-0.23840473932507922
kernels,mprotect,5000000,100,5000,usec_per_iter,2.4,0.0172,-1.2623429426832222
kernels,mprotect,5000000,5000,10000,usec_per_iter,0.0172,0.0396,1.203091865377512
kernels,mprotect,5000000,10000,50000,usec_per_iter,0.0396,0.00458,-1.340300302030239
kernels,mprotect,5000000,50000,100000,usec_per_iter,0.00458,0.00187,-1.2923093282093074
kernels,munmap,5000000,100,5000,usec_per_iter,4.85,0.481,-0.5907088763586803
kernels,munmap,5000000,5000,10000,usec_per_iter,0.481,0.1802,-1.4164378828438653
kernels,munmap,5000000,10000,50000,usec_per_iter,0.1802,0.27618,0.2653009964436579
kernels,munmap,5000000,50000,100000,usec_per_iter,0.27618,0.07941999999999999,-1.7980345824205737
kernels,newfstatat,5000000,100,5000,usec_per_iter,1.2,0.0194,-1.0543914910478334
kernels,newfstatat,5000000,5000,10000,usec_per_iter,0.0194,0.0097,-1.0
kernels,newfstatat,5000000,10000,50000,usec_per_iter,0.0097,0.00098,-1.4243038362132026
kernels,newfstatat,5000000,50000,100000,usec_per_iter,0.00098,0.00062,-0.6605135337283333
kernels,openat,5000000,100,5000,usec_per_iter,16.81,0.0372,-1.5627261027455244
kernels,openat,5000000,5000,10000,usec_per_iter,0.0372,0.0347,-0.10036695852977043
kernels,openat,5000000,10000,50000,usec_per_iter,0.0347,0.01276,-0.6215986347203273
kernels,openat,5000000,50000,100000,usec_per_iter,0.01276,0.00508,-1.3287279269927033
kernels,pread64,5000000,100,5000,usec_per_iter,0.24,0.0026,-1.1567231256144692
kernels,pread64,5000000,5000,10000,usec_per_iter,0.0026,0.0049,0.9142701259741168
kernels,pread64,5000000,10000,50000,usec_per_iter,0.0049,0.00048,-1.4434880415381712
kernels,pread64,5000000,50000,100000,usec_per_iter,0.00048,0.00025,-0.9411063109464319
kernels,prlimit64,5000000,100,5000,usec_per_iter,0.1,0.0,nan
kernels,prlimit64,5000000,5000,10000,usec_per_iter,0.0,0.0025,nan
kernels,prlimit64,5000000,10000,50000,usec_per_iter,0.0025,0.0,nan
kernels,prlimit64,5000000,50000,100000,usec_per_iter,0.0,0.0,nan
kernels,read,5000000,100,5000,usec_per_iter,5.81,0.0146,-1.5302349482161344
kernels,read,5000000,5000,10000,usec_per_iter,0.0146,0.0288,0.9801004425622948
kernels,read,5000000,10000,50000,usec_per_iter,0.0288,0.0072,-0.8613531161467863
kernels,read,5000000,50000,100000,usec_per_iter,0.0072,0.00287,-1.3269461696539866
kernels,rseq,5000000,100,5000,usec_per_iter,0.08,0.0012,-1.0735379296217344
kernels,rseq,5000000,5000,10000,usec_per_iter,0.0012,0.0012,0.0
kernels,rseq,5000000,10000,50000,usec_per_iter,0.0012,0.00018,-1.1787469216608009
kernels,rseq,5000000,50000,100000,usec_per_iter,0.00018,0.00013,-0.4694852833012218
kernels,rt_sigaction,5000000,100,5000,usec_per_iter,0.0,0.0028,nan
kernels,rt_sigaction,5000000,5000,10000,usec_per_iter,0.0028,0.0012,-1.2223924213364488
kernels,rt_sigaction,5000000,10000,50000,usec_per_iter,0.0012,0.00022,-1.0540632082277936
kernels,rt_sigaction,5000000,50000,100000,usec_per_iter,0.00022,0.00013,-0.7589919004962059
kernels,rt_sigprocmask,5000000,100,5000,usec_per_iter,0.0,0.051000000000000004,nan
kernels,rt_sigprocmask,5000000,5000,10000,usec_per_iter,0.051000000000000004,0.0049,-3.379643592743649
kernels,rt_sigprocmask,5000000,10000,50000,usec_per_iter,0.0049,0.0012,-0.8741645996115646
kernels,rt_sigprocmask,5000000,50000,100000,usec_per_iter,0.0012,0.00137,0.19114148735200864
kernels,set_robust_list,5000000,100,5000,usec_per_iter,0.0,0.0024,nan
kernels,set_robust_list,5000000,5000,10000,usec_per_iter,0.0024,0.003,0.32192809488736224
kernels,set_robust_list,5000000,10000,50000,usec_per_iter,0.003,0.00024,-1.5693234419266078
kernels,set_robust_list,5000000,50000,100000,usec_per_iter,0.00024,9e-05,-1.4150374992788424
kernels,set_tid_address,5000000,100,5000,usec_per_iter,0.0,0.0012,nan
kernels,set_tid_address,5000000,5000,10000,usec_per_iter,0.0012,0.0013,0.1154772174199359
kernels,set_tid_address,5000000,10000,50000,usec_per_iter,0.0013,0.00024,-1.0497333305343115
kernels,set_tid_address,5000000,50000,100000,usec_per_iter,0.00024,0.0001,-1.2630344058337917
kernels,write,5000000,100,5000,usec_per_iter,0.05,0.023,-0.1984980120059418
kernels,write,5000000,5000,10000,usec_per_iter,0.023,0.0,nan
kernels,write,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
kernels,write,5000000,50000,100000,usec_per_iter,0.0,0.0,nan
kernels,sched_yield,5000000,10000,50000,usec_per_iter,0.0077,0.0002,-2.2682814994537543
kernels,brk,10000000,100,5000,usec_per_iter,0.19,0.0316,-0.45855225009631356
kernels,brk,10000000,5000,10000,usec_per_iter,0.0316,0.0139,-1.184839675453596
kernels,brk,10000000,10000,50000,usec_per_iter,0.0139,0.00686,-0.43877517296136587
kernels,brk,10000000,50000,100000,usec_per_iter,0.00686,0.0369,2.427340334774945
kernels,clone3,10000000,100,5000,usec_per_iter,0.68,0.0262,-0.832391165104285
kernels,clone3,10000000,5000,10000,usec_per_iter,0.0262,0.014,-0.9041399845924846
kernels,clone3,10000000,10000,50000,usec_per_iter,0.014,0.00052,-2.046045872028479
kernels,clone3,10000000,50000,100000,usec_per_iter,0.00052,0.00073,0.48938484073892513
kernels,close,10000000,100,5000,usec_per_iter,3.23,0.0328,-1.1732571343414884
kernels,close,10000000,5000,10000,usec_per_iter,0.0328,0.0137,-1.2595199216575566
kernels,close,10000000,10000,50000,usec_per_iter,0.0137,0.00398,-0.768040819709687
kernels,close,10000000,50000,100000,usec_per_iter,0.00398,0.00212,-0.9087041659804497
kernels,execve,10000000,100,5000,usec_per_iter,0.0,0.0,nan
kernels,execve,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
kernels,execve,10000000,10000,50000,usec_per_iter,0.0,0.00508,nan
kernels,execve,10000000,50000,100000,usec_per_iter,0.00508,0.0,nan
kernels,faccessat,10000000,100,5000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,10000000,10000,50000,usec_per_iter,0.0,0.00026,nan
kernels,faccessat,10000000,50000,100000,usec_per_iter,0.00026,0.0,nan
kernels,fstat,10000000,100,5000,usec_per_iter,3.02,0.0388,-1.1131304334605017
kernels,fstat,10000000,5000,10000,usec_per_iter,0.0388,0.013,-1.5775450291586735
kernels,fstat,10000000,10000,50000,usec_per_iter,0.013,0.00382,-0.7609482325359349
kernels,fstat,10000000,50000,100000,usec_per_iter,0.00382,0.0028,-0.44814581109078155
kernels,futex,10000000,100,5000,usec_per_iter,60.61,13.2778,-0.3881281951006587
kernels,futex,10000000,5000,10000,usec_per_iter,13.2778,12.5666,-0.07942175700353457
kernels,futex,10000000,10000,50000,usec_per_iter,12.5666,13.202,0.03064786292997386
kernels,futex,10000000,50000,100000,usec_per_iter,13.202,14.07666,0.09254855997864693
kernels,getrandom,10000000,100,5000,usec_per_iter,0.18,0.0022,-1.1258879317464279
kernels,getrandom,10000000,5000,10000,usec_per_iter,0.0022,0.0014,-0.652076696579693
kernels,getrandom,10000000,10000,50000,usec_per_iter,0.0014,0.0,nan
kernels,getrandom,10000000,50000,100000,usec_per_iter,0.0,0.00014,nan
kernels,ioctl,10000000,100,5000,usec_per_iter,1.46,0.0014,-1.776502711880286
kernels,ioctl,10000000,5000,10000,usec_per_iter,0.0014,0.0015,0.09953567355091471
kernels,ioctl,10000000,10000,50000,usec_per_iter,0.0015,0.0,nan
kernels,ioctl,10000000,50000,100000,usec_per_iter,0.0,0.0,nan
kernels,lseek,10000000,100,5000,usec_per_iter,0.44,0.005,-1.1445067700945664
kernels,lseek,10000000,5000,10000,usec_per_iter,0.005,0.003,-0.7369655941662071
kernels,lseek,10000000,10000,50000,usec_per_iter,0.003,0.00046,-1.1650906590929992
kernels,lseek,10000000,50000,100000,usec_per_iter,0.00046,0.00031,-0.5693656456701364
kernels,madvise,10000000,100,5000,usec_per_iter,0.38,0.0028,-1.255246154924348
kernels,madvise,10000000,5000,10000,usec_per_iter,0.0028,0.0017,-0.719892080807265
kernels,madvise,10000000,10000,50000,usec_per_iter,0.0017,0.00022,-1.2704783253176106
kernels,madvise,10000000,50000,100000,usec_per_iter,0.00022,0.00017,-0.3719687773869567
kernels,mmap,10000000,100,5000,usec_per_iter,11.65,0.1718,-1.0778899928739547
kernels,mmap,10000000,5000,10000,usec_per_iter,0.1718,0.0395,-2.120805478073998
kernels,mmap,10000000,10000,50000,usec_per_iter,0.0395,0.01852,-0.4706297999054112
kernels,mmap,10000000,50000,100000,usec_per_iter,0.01852,0.00806,-1.2002323547322684
kernels,mprotect,10000000,100,5000,usec_per_iter,2.91,0.0632,-0.9789318860597037
kernels,mprotect,10000000,5000,10000,usec_per_iter,0.0632,0.0259,-1.2869724604905493
kernels,mprotect,10000000,10000,50000,usec_per_iter,0.0259,0.00372,-1.2057124325383963
kernels,mprotect,10000000,50000,100000,usec_per_iter,0.00372,0.00234,-0.6687940915246271
kernels,munmap,10000000,100,5000,usec_per_iter,25.43,0.376,-1.0772164962166586
kernels,munmap,10000000,5000,10000,usec_per_iter,0.376,0.4994,0.40946315936321254
kernels,munmap,10000000,10000,50000,usec_per_iter,0.4994,0.15352,-0.7329121036811215
kernels,munmap,10000000,50000,100000,usec_per_iter,0.15352,0.15747,0.03665038673655345
kernels,newfstatat,10000000,100,5000,usec_per_iter,0.63,0.0088,-1.0917543409062818
kernels,newfstatat,10000000,5000,10000,usec_per_iter,0.0088,0.0082,-0.10187961401921378
kernels,newfstatat,10000000,10000,50000,usec_per_iter,0.0082,0.00106,-1.271167548832054
kernels,newfstatat,10000000,50000,100000,usec_per_iter,0.00106,0.00072,-0.5579954531208864
kernels,openat,10000000,100,5000,usec_per_iter,9.37,0.054,-1.3180608400087541
kernels,openat,10000000,5000,10000,usec_per_iter,0.054,0.025099999999999997,-1.1052720431000587
kernels,openat,10000000,10000,50000,usec_per_iter,0.025099999999999997,0.0074,-0.7588909373213395
kernels,openat,10000000,50000,100000,usec_per_iter,0.0074,0.009859999999999999,0.41406237586159816
kernels,pread64,10000000,100,5000,usec_per_iter,0.35,0.0082,-0.9595544287456004
kernels,pread64,10000000,5000,10000,usec_per_iter,0.0082,0.0,nan
kernels,pread64,10000000,10000,50000,usec_per_iter,0.0,0.00138,nan
kernels,pread64,10000000,50000,100000,usec_per_iter,0.00138,0.00025,-2.4646682670034443
kernels,prlimit64,10000000,100,5000,usec_per_iter,0.11,0.0108,-0.5932823576041906
kernels,prlimit64,10000000,5000,10000,usec_per_iter,0.0108,0.0028,-1.947532580105864
kernels,prlimit64,10000000,10000,50000,usec_per_iter,0.0028,0.0,nan
kernels,prlimit64,10000000,50000,100000,usec_per_iter,0.0,0.00013,nan
kernels,read,10000000,100,5000,usec_per_iter,3.64,0.0462,-1.1162406653754275
kernels,read,10000000,5000,10000,usec_per_iter,0.0462,0.0152,-1.6038215279724715
kernels,read,10000000,10000,50000,usec_per_iter,0.0152,0.0054,-0.643017333123981
kernels,read,10000000,50000,100000,usec_per_iter,0.0054,0.00399,-0.43657066082848517
kernels,rseq,10000000,100,5000,usec_per_iter,0.12,0.0024,-1.0
kernels,rseq,10000000,5000,10000,usec_per_iter,0.0024,0.0013,-0.8845227825800641
kernels,rseq,10000000,10000,50000,usec_per_iter,0.0013,0.00022,-1.1037965387621045
kernels,rseq,10000000,50000,100000,usec_per_iter,0.00022,0.0001,-1.1375035237499336
kernels,rt_sigaction,10000000,100,5000,usec_per_iter,0.45,0.0016,-1.44151605082431
kernels,rt_sigaction,10000000,5000,10000,usec_per_iter,0.0016,0.0031,0.9541963103868746
kernels,rt_sigaction,10000000,10000,50000,usec_per_iter,0.0031,0.00022,-1.6437601125723453
kernels,rt_sigaction,10000000,50000,100000,usec_per_iter,0.00022,0.00037,0.7500217469916526
kernels,rt_sigprocmask,10000000,100,5000,usec_per_iter,2.76,0.0072,-1.5206722773446768
kernels,rt_sigprocmask,10000000,5000,10000,usec_per_iter,0.0072,0.0109,0.5982593233346135
kernels,rt_sigprocmask,10000000,10000,50000,usec_per_iter,0.0109,0.00082,-1.6075262723530956
kernels,rt_sigprocmask,10000000,50000,100000,usec_per_iter,0.00082,0.00121,0.5613112326565107
kernels,set_robust_list,10000000,100,5000,usec_per_iter,0.14,0.0034,-0.9503694088272088
kernels,set_robust_list,10000000,5000,10000,usec_per_iter,0.0034,0.0013,-1.387023123109248
kernels,set_robust_list,10000000,10000,50000,usec_per_iter,0.0013,0.0004,-0.7323395250202962
kernels,set_robust_list,10000000,50000,100000,usec_per_iter,0.0004,0.0001,-1.9999999999999987
kernels,set_tid_address,10000000,100,5000,usec_per_iter,0.11,0.0022,-0.9999999999999999
kernels,set_tid_address,10000000,5000,10000,usec_per_iter,0.0022,0.0012,-0.8744691179161419
kernels,set_tid_address,10000000,10000,50000,usec_per_iter,0.0012,0.00042,-0.6522911610246184
kernels,set_tid_address,10000000,50000,100000,usec_per_iter,0.00042,0.00012,-1.8073549220576053
kernels,write,10000000,100,5000,usec_per_iter,0.21,0.0,nan
kernels,write,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
kernels,write,10000000,10000,50000,usec_per_iter,0.0,0.00842,nan
kernels,write,10000000,50000,100000,usec_per_iter,0.00842,0.0003,-4.810785827457876
kernels,sched_yield,10000000,5000,10000,usec_per_iter,0.0104,0.0013,-3.0
kernels,sched_yield,10000000,10000,50000,usec_per_iter,0.0013,0.00024,-1.0497333305343115
kernels,sched_yield,10000000,50000,100000,usec_per_iter,0.00024,0.00055,1.196397212803504
