backend,variant,key,iterations,vary_x1,vary_x2,metric,y1,y2,elasticity
tb_cpu,alloc,futex,100000,1000000,2500000,usec_per_iter,4e-05,3e-05,-0.3139637480162706
tb_cpu,alloc,futex,100000,2500000,5000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,futex,100000,5000000,7500000,usec_per_iter,0.0,3e-05,nan
tb_cpu,alloc,futex,100000,7500000,10000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,getrandom,100000,1000000,2500000,usec_per_iter,4e-05,4e-05,0.0
tb_cpu,alloc,getrandom,100000,2500000,5000000,usec_per_iter,4e-05,4e-05,0.0
tb_cpu,alloc,getrandom,100000,5000000,7500000,usec_per_iter,4e-05,4e-05,0.0
tb_cpu,alloc,getrandom,100000,7500000,10000000,usec_per_iter,4e-05,0.0,nan
tb_cpu,alloc,mmap,100000,1000000,2500000,usec_per_iter,0.00165,0.00197,0.19345197836373193
tb_cpu,alloc,mmap,100000,2500000,5000000,usec_per_iter,0.00197,0.0,nan
tb_cpu,alloc,mmap,100000,5000000,7500000,usec_per_iter,0.0,0.00165,nan
tb_cpu,alloc,mmap,100000,7500000,10000000,usec_per_iter,0.00165,0.0,nan
tb_cpu,alloc,mprotect,100000,1000000,2500000,usec_per_iter,0.0004,0.00042,0.053247470996064854
tb_cpu,alloc,mprotect,100000,2500000,5000000,usec_per_iter,0.00042,0.0,nan
tb_cpu,alloc,mprotect,100000,5000000,7500000,usec_per_iter,0.0,0.00042,nan
tb_cpu,alloc,mprotect,100000,7500000,10000000,usec_per_iter,0.00042,0.0,nan
tb_cpu,alloc,newfstatat,100000,1000000,2500000,usec_per_iter,0.0,0.00035,nan
tb_cpu,alloc,newfstatat,100000,2500000,5000000,usec_per_iter,0.00035,0.0,nan
tb_cpu,alloc,newfstatat,100000,5000000,7500000,usec_per_iter,0.0,0.00026,nan
tb_cpu,alloc,newfstatat,100000,7500000,10000000,usec_per_iter,0.00026,0.0,nan
tb_cpu,alloc,openat,100000,1000000,2500000,usec_per_iter,0.00041,0.0008,0.7295223499667354
tb_cpu,alloc,openat,100000,2500000,5000000,usec_per_iter,0.0008,0.0,nan
tb_cpu,alloc,openat,100000,5000000,7500000,usec_per_iter,0.0,0.00067,nan
tb_cpu,alloc,openat,100000,7500000,10000000,usec_per_iter,0.00067,0.0,nan
tb_cpu,alloc,pread64,100000,1000000,2500000,usec_per_iter,8e-05,9e-05,0.1285433013334901
tb_cpu,alloc,pread64,100000,2500000,5000000,usec_per_iter,9e-05,0.0,nan
tb_cpu,alloc,pread64,100000,5000000,7500000,usec_per_iter,0.0,8e-05,nan
tb_cpu,alloc,pread64,100000,7500000,10000000,usec_per_iter,8e-05,0.0,nan
tb_cpu,alloc,prlimit64,100000,1000000,2500000,usec_per_iter,3e-05,3e-05,0.0
tb_cpu,alloc,prlimit64,100000,2500000,5000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,prlimit64,100000,5000000,7500000,usec_per_iter,0.0,3e-05,nan
tb_cpu,alloc,prlimit64,100000,7500000,10000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,read,100000,1000000,2500000,usec_per_iter,0.00012,0.00019,0.501513671799916
tb_cpu,alloc,read,100000,2500000,5000000,usec_per_iter,0.00019,0.0,nan
tb_cpu,alloc,read,100000,5000000,7500000,usec_per_iter,0.0,0.00018,nan
tb_cpu,alloc,read,100000,7500000,10000000,usec_per_iter,0.00018,0.0,nan
tb_cpu,alloc,rseq,100000,1000000,2500000,usec_per_iter,3e-05,3e-05,0.0
tb_cpu,alloc,rseq,100000,2500000,5000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,rseq,100000,5000000,7500000,usec_per_iter,0.0,3e-05,nan
tb_cpu,alloc,rseq,100000,7500000,10000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,set_robust_list,100000,1000000,2500000,usec_per_iter,3e-05,3e-05,0.0
tb_cpu,alloc,set_robust_list,100000,2500000,5000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,set_robust_list,100000,5000000,7500000,usec_per_iter,0.0,3e-05,nan
tb_cpu,alloc,set_robust_list,100000,7500000,10000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,set_tid_address,100000,1000000,2500000,usec_per_iter,4e-05,3e-05,-0.3139637480162706
tb_cpu,alloc,set_tid_address,100000,2500000,5000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,alloc,set_tid_address,100000,5000000,7500000,usec_per_iter,0.0,3e-05,nan
tb_cpu,alloc,set_tid_address,100000,7500000,10000000,usec_per_iter,3e-05,0.0,nan
tb_cpu,baseline,access,100,1000000,2500000,usec_per_iter,0.09,0.0,nan
tb_cpu,baseline,access,100,2500000,5000000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,access,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,access,100,7500000,10000000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,arch_prctl,100,1000000,2500000,usec_per_iter,0.03,0.04,0.31396374801627014
tb_cpu,baseline,arch_prctl,100,2500000,5000000,usec_per_iter,0.04,0.03,-0.4150374992788442
tb_cpu,baseline,arch_prctl,100,5000000,7500000,usec_per_iter,0.03,0.0,nan
tb_cpu,baseline,arch_prctl,100,7500000,10000000,usec_per_iter,0.0,0.03,nan
tb_cpu,baseline,brk,100,1000000,2500000,usec_per_iter,0.09,0.11,0.21900330155223244
tb_cpu,baseline,brk,100,2500000,5000000,usec_per_iter,0.11,0.1,-0.13750352374993477
tb_cpu,baseline,brk,100,5000000,7500000,usec_per_iter,0.1,0.1,0.0
tb_cpu,baseline,brk,100,7500000,10000000,usec_per_iter,0.1,0.1,0.0
tb_cpu,baseline,close,100,1000000,2500000,usec_per_iter,0.14,0.15,0.075295830337425
tb_cpu,baseline,close,100,2500000,5000000,usec_per_iter,0.15,0.0,nan
