backend,variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
tb_cuda,baseline,sync,1000000,5000,10000,usec_per_iter,0.0029999999999999996,0.0017,-0.8194277543581784
tb_cuda,baseline,sync,1000000,10000,50000,usec_per_iter,0.0017,0.00016,-1.4683447535024094
tb_cuda,baseline,sync,1000000,50000,100000,usec_per_iter,0.00016,3e-05,-2.415037499278845
tb_cuda,baseline,control_io,5000000,100,5000,usec_per_iter,0.25,0.0558,-0.38335333058984655
tb_cuda,baseline,control_io,5000000,5000,10000,usec_per_iter,0.0558,0.0597,0.09746580943561792
tb_cuda,baseline,control_io,5000000,10000,50000,usec_per_iter,0.0597,0.006720000000000001,-1.3571470194585311
tb_cuda,baseline,control_io,5000000,50000,100000,usec_per_iter,0.006720000000000001,8e-05,-6.392317422778759
tb_cuda,baseline,file_io,5000000,100,5000,usec_per_iter,5.09,0.0642,-1.1178436049023317
tb_cuda,baseline,file_io,5000000,5000,10000,usec_per_iter,0.0642,0.0766,0.2547710948026542
tb_cuda,baseline,file_io,5000000,10000,50000,usec_per_iter,0.0766,0.0145,-1.0341799546667323
tb_cuda,baseline,file_io,5000000,50000,100000,usec_per_iter,0.0145,0.0,nan
tb_cuda,baseline,memory,5000000,100,5000,usec_per_iter,7.08,0.0782,-1.1517722500313807
tb_cuda,baseline,memory,5000000,5000,10000,usec_per_iter,0.0782,0.0894,0.19310622387596524
tb_cuda,baseline,memory,5000000,10000,50000,usec_per_iter,0.0894,0.01618,-1.0620756211489542
tb_cuda,baseline,memory,5000000,50000,100000,usec_per_iter,0.01618,0.00048,-5.07503339170882
tb_cuda,baseline,other,5000000,100,5000,usec_per_iter,0.13999999999999999,0.0012,-1.2165881589171463
tb_cuda,baseline,other,5000000,5000,10000,usec_per_iter,0.0012,0.0014,0.22239242133644882
tb_cuda,baseline,other,5000000,10000,50000,usec_per_iter,0.0014,0.00026,-1.0460458720284793
