run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,lc_request_count,lc_p95_ms,lc_p99_ms,mean_union_overlap_ms,p95_union_overlap_ms,mean_union_overlap_frac,mean_weighted_overlap_ms,p95_weighted_overlap_ms,mean_weighted_overlap_frac,mean_overlap_count,p95_overlap_count,mean_max_concurrent_be,p95_max_concurrent_be,duration_vs_union_overlap_corr,duration_vs_weighted_overlap_corr,slow_request_threshold_ms,slow_request_count,slow_mean_union_overlap_ms,normal_mean_union_overlap_ms,slow_mean_weighted_overlap_ms,normal_mean_weighted_overlap_ms,slow_mean_overlap_count,normal_mean_overlap_count,slow_mean_max_concurrent_be,normal_mean_max_concurrent_be
lc_vs_mixed/mixed2/naive/delay_50/r1,out_core/lc_vs_mixed/mixed2/naive/delay_50/r1,lc_vs_mixed,mixed2,naive,50,1,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000174549999997,22.000175,20.5801632,22.000174549999997,0.9949949870671686,36.50028948,41.000324000000006,1.7638471188666853,3.26,4.0,2,2.0,0.933792308745916,0.7669332738884176,22.000174549999997,3,22.000175,20.48952414893617,38.333638,36.383267234042556,3.3333333333333335,3.25531914893617,2,2
lc_vs_mixed/mixed2/naive/delay_50/r2,out_core/lc_vs_mixed/mixed2/naive/delay_50/r2,lc_vs_mixed,mixed2,naive,50,2,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000175,23.510186079999997,20.58016348,22.000175,0.9920902250724576,36.7402918,41.00032655,1.7699715017988558,3.26,4.0,2,2.0,0.9002973270242915,0.7751575464974213,22.000175,9,22.333510777777775,20.195282365853657,41.11143766666667,35.78077197560976,3,3.317073170731707,2,2
lc_vs_mixed/mixed2/naive/delay_50/r3,out_core/lc_vs_mixed/mixed2/naive/delay_50/r3,lc_vs_mixed,mixed2,naive,50,3,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000175,23.000183,20.26016118,22.000175,0.9901818176991773,36.12028736,39.550315299999994,1.7646114986621986,3.3,4.0,2,2.0,0.8095602888318464,0.7624360035092881,22.000175,5,22.000175,20.06682631111111,39.4003134,35.75584002222222,3.4,3.2888888888888888,2,2
lc_vs_mixed/mixed2/naive/delay_50/r4,out_core/lc_vs_mixed/mixed2/naive/delay_50/r4,lc_vs_mixed,mixed2,naive,50,4,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000176,22.51017957,20.54016356,22.00017555,0.9924989634985704,36.42029008,41.550331299999996,1.7583592787535562,3.38,4.0,2,2.0,0.8538668355505148,0.7316068538502701,22.000176,4,21.750173750000002,20.434945282608695,39.5003155,36.1524617826087,3.75,3.347826086956522,2,2
lc_vs_mixed/mixed2/naive/delay_50/r5,out_core/lc_vs_mixed/mixed2/naive/delay_50/r5,lc_vs_mixed,mixed2,naive,50,5,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000176,23.00018351,20.54016384,22.000176,0.99336796509462,36.36029008,41.5503315,1.756286716803194,3.42,5.0,2,2.0,0.8699491389966445,0.8425907629082348,22.000176,5,22.2001774,20.35571788888889,41.4003308,35.800285555555554,3.2,3.4444444444444446,2,2
lc_vs_mixed/mixed2/none/delay_0/r1,out_core/lc_vs_mixed/mixed2/none/delay_0/r1,lc_vs_mixed,mixed2,none,0,1,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000175,23.000182,20.20016018,22.000175,0.9892727263748005,36.30028784,41.0003251,1.7767426256075418,3.28,4.0,2,2.0,0.8240642162799118,0.7768023705058364,22.000175,4,22.500178499999997,20.000158586956523,41.500329,35.848110347826086,3,3.3043478260869565,2,2
lc_vs_mixed/mixed2/none/delay_0/r2,out_core/lc_vs_mixed/mixed2/none/delay_0/r2,lc_vs_mixed,mixed2,none,0,2,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,22.00017451,20.0601594,21.000167,0.9931428568068054,36.06028654,39.55031484999999,1.784825016554654,3.3,4.0,2,2.0,0.7886081270122377,0.6459893715547731,21.000167,15,20.933499733333335,19.685870685714285,38.1336366,35.17170794285714,3.3333333333333335,3.2857142857142856,2,2
lc_vs_mixed/mixed2/none/delay_0/r3,out_core/lc_vs_mixed/mixed2/none/delay_0/r3,lc_vs_mixed,mixed2,none,0,3,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,21.00016755,22.000175,20.20016068,21.00016755,0.9930426061701889,36.14028748,39.000311100000005,1.7762417403831654,3.32,4.0,2,2.0,0.8374889802513231,0.6810926666330173,21.00016755,3,21.666839333333332,20.10654289361702,39.333647,35.9364560212766,3,3.3404255319148937,2,2
lc_vs_mixed/mixed2/none/delay_0/r4,out_core/lc_vs_mixed/mixed2/none/delay_0/r4,lc_vs_mixed,mixed2,none,0,4,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000175,22.51017957,20.50016332,22.000175,0.9921861488541086,36.42029016,41.000326,1.761749932000064,3.36,4.0,2,2.0,0.8927682831976547,0.7975440033601675,22.000175,12,22.000175083333332,20.026475394736842,39.91698425,35.31607097368421,3.3333333333333335,3.3684210526315788,2,2
lc_vs_mixed/mixed2/none/delay_0/r5,out_core/lc_vs_mixed/mixed2/none/delay_0/r5,lc_vs_mixed,mixed2,none,0,5,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.55017985,23.000183,20.50016342,22.55017985,0.9899999998500012,36.7202928,41.0003271,1.7723213206910322,3.28,4.0,2,2.0,0.8499634202116512,0.8615389104476299,22.55017985,3,23.000183,20.34058770212766,42.33367066666667,36.36199208510638,3,3.297872340425532,2,2
lc_vs_mixed/mixed2/proper/delay_50/r1,out_core/lc_vs_mixed/mixed2/proper/delay_50/r1,lc_vs_mixed,mixed2,proper,50,1,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,23.000182549999998,23.510187079999998,20.52016278,23.000182,0.9903913047844011,36.62029046,41.000326099999995,1.7665939742454144,3.26,4.549999999999997,2,2.0,0.9042050073037181,0.8045583987298562,23.000182549999998,3,22.333511,20.40441714893617,41.000326333333334,36.34071370212766,3.6666666666666665,3.234042553191489,2,2
lc_vs_mixed/mixed2/proper/delay_50/r2,out_core/lc_vs_mixed/mixed2/proper/delay_50/r2,lc_vs_mixed,mixed2,proper,50,2,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000175,22.000175,20.14015994,22.000175,0.9885837313801191,36.0602864,39.55031485,1.768473912471723,3.28,4.0,2,2.0,0.7603958366902809,0.7845199489236978,22.000175,7,21.28588357142857,19.953646790697675,38.714593428571426,35.62818990697674,3.5714285714285716,3.2325581395348837,2,2
lc_vs_mixed/mixed2/proper/delay_50/r3,out_core/lc_vs_mixed/mixed2/proper/delay_50/r3,lc_vs_mixed,mixed2,proper,50,3,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000175,22.51017957,20.64016422,22.000175,0.9979999999500004,36.52029054,41.000326,1.7648139405994527,3.32,4.0,2,2.0,0.9828899341637073,0.7765969247610849,22.000175,11,22.09108490909091,20.23093017948718,39.54576927272727,35.66695038461538,3.272727272727273,3.3333333333333335,2,2
lc_vs_mixed/mixed2/proper/delay_50/r4,out_core/lc_vs_mixed/mixed2/proper/delay_50/r4,lc_vs_mixed,mixed2,proper,50,4,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000175,22.51017908,20.36016218,22.000175,0.991238095899768,36.34028942,40.65032409999999,1.7685995507964554,3.28,4.0,2,2.0,0.8224107934036265,0.7716216689506138,22.000175,5,22.2001766,20.155716133333335,40.8003248,35.84472993333333,3.2,3.2888888888888888,2,2
lc_vs_mixed/mixed2/proper/delay_50/r5,out_core/lc_vs_mixed/mixed2/proper/delay_50/r5,lc_vs_mixed,mixed2,proper,50,5,1,1,2,be_first,0.05,50,80,8,64,512,1048576,50,22.000176,23.000183,20.56016394,22.000176,0.9856060611943863,36.92029436,41.550331299999996,1.7691260752955777,3.24,4.0,2,2.0,0.7577363727938888,0.8045401091891698,22.000176,8,22.12517675,20.262066261904764,40.375322624999995,36.262193738095235,3.25,3.238095238095238,2,2
