run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
lc_vs_be_chunked/chunked1/none/delay_0/r4,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r4,lc_vs_be_chunked,chunked1,none,0,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.48016304,20.00016,21.00016755,21.510172079999997,22.000176,20.000159,0.5436128214185642
lc_vs_be_chunked/chunked1/none/delay_0/r5,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r5,lc_vs_be_chunked,chunked1,none,0,5,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.26002594,3.000024,4.000032,4.000032,4.000032,2.000016,0.4869769629701272
lc_vs_be_chunked/chunked1/none/delay_0/r5,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r5,lc_vs_be_chunked,chunked1,none,0,5,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.880023,3.000024,3.000024,3.000025,3.000025,2.000016,0.32826333382433887
lc_vs_be_chunked/chunked1/none/delay_0/r5,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r5,lc_vs_be_chunked,chunked1,none,0,5,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.66002124,3.000024,3.000024,3.000024,3.000024,2.000015,0.47852196249098833
lc_vs_be_chunked/chunked1/none/delay_0/r5,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r5,lc_vs_be_chunked,chunked1,none,0,5,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.34016208,20.00016,21.000168,21.510171569999997,22.000175,19.000152,0.5573303948281847
lc_vs_be_chunked/chunked1/proper/delay_50/r1,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r1,lc_vs_be_chunked,chunked1,proper,50,1,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.10002464,3.000024,4.000032,4.000032,4.000032,2.000016,0.4164998860902782
lc_vs_be_chunked/chunked1/proper/delay_50/r1,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r1,lc_vs_be_chunked,chunked1,proper,50,1,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.78002212,3.000024,3.000024,3.000024,3.000024,2.000015,0.41845528960566963
lc_vs_be_chunked/chunked1/proper/delay_50/r1,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r1,lc_vs_be_chunked,chunked1,proper,50,1,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.82002236,3.000024,3.000024,3.000024,3.000024,2.000015,0.38809104971257785
lc_vs_be_chunked/chunked1/proper/delay_50/r1,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r1,lc_vs_be_chunked,chunked1,proper,50,1,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.32016116,20.000159,21.000167,21.51017108,22.000175,19.00015,0.652785817944605
lc_vs_be_chunked/chunked1/proper/delay_50/r2,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r2,lc_vs_be_chunked,chunked1,proper,50,2,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.1000246199999997,3.000024,4.000032,4.000032,4.000032,2.000016,0.4629137046714964
