backend,variant,bytes,iterations,key,calls_mean,seconds_mean,pct_time_mean,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
tb_cpu,alloc,10000000,50000,read,4.0,1.6e-05,3.46,8e-05,0.00032,4.0,4e-07,1.6e-06
tb_cpu,alloc,10000000,50000,rseq,1.0,3e-06,0.65,2e-05,6e-05,3.0,1e-07,3e-07
tb_cpu,alloc,10000000,50000,set_robust_list,1.0,4e-06,0.86,2e-05,8e-05,4.0,1e-07,4e-07
tb_cpu,alloc,10000000,50000,set_tid_address,1.0,3e-06,0.65,2e-05,6e-05,3.0,1e-07,3e-07
tb_cpu,alloc,10000000,100000,access,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,100000,arch_prctl,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,100000,brk,3.0,0.0,0.0,3e-05,0.0,0.0,3e-07,0.0
tb_cpu,alloc,10000000,100000,close,4.0,0.0,0.0,4e-05,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,100000,execve,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,100000,fstat,4.0,0.0,0.0,4e-05,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,100000,futex,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,100000,getrandom,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,100000,mmap,21.0,0.0,0.0,0.00021,0.0,0.0,2.1e-06,0.0
tb_cpu,alloc,10000000,100000,mprotect,6.0,0.0,0.0,6e-05,0.0,0.0,6e-07,0.0
tb_cpu,alloc,10000000,100000,newfstatat,8.0,0.0,0.0,8e-05,0.0,0.0,8e-07,0.0
tb_cpu,alloc,10000000,100000,openat,15.0,0.0,0.0,0.00015,0.0,0.0,1.5e-06,0.0
tb_cpu,alloc,10000000,100000,pread64,2.0,0.0,0.0,2e-05,0.0,0.0,2e-07,0.0
tb_cpu,alloc,10000000,100000,prlimit64,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,100000,read,4.0,0.0,0.0,4e-05,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,100000,rseq,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,100000,set_robust_list,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
