run,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
pair3_chunk1_lc_alone_before,LC_PREFILL_SUBMISSION,300,2.66669483,3.000031,3.000032,3.000032,3.000032,2.000021,0.47219715336029544
pair3_chunk1_lc_alone_before,LC_PREFILL_SYNC,300,2.733362236666667,3.000032,3.000032,3.000032,3.000032,2.00002,0.44296016719435416
pair3_chunk1_lc_alone_before,LC_REQUEST,300,21.29355861666667,21.000222,23.00024305,23.01024408999999,24.000254,20.000211,1.0152568102457646
pair3_chunk1_lc_vs_1_be_chunked,LC_DECODE_STEP,300,4.146710533333334,4.000042,6.000064,6.010064099999991,7.000074,3.000031,1.0108990442705175
pair3_chunk1_lc_vs_1_be_chunked,LC_PREFILL_SUBMISSION,300,2.843363373333333,3.000032,3.000032,4.000042,4.000043,2.000021,0.3991532694952527
pair3_chunk1_lc_vs_1_be_chunked,LC_PREFILL_SYNC,300,2.910030713333333,3.000032,3.000032,4.000042,4.000043,2.000021,0.340031124504474
pair3_chunk1_lc_vs_1_be_chunked,LC_REQUEST,300,21.31022546666667,21.000222,23.000243,24.000254,25.000264,19.000201,0.9680099387799029
pair3_long4_lc_alone_after,LC_DECODE_STEP,300,3.82670713,4.000042,5.000053,6.000063,6.000064,2.000021,0.8518938981100308
pair3_long4_lc_alone_after,LC_PREFILL_SUBMISSION,300,2.9266975966666666,3.000032,3.000032,4.000042,4.000043,2.00002,0.30812448940267556
pair3_long4_lc_alone_after,LC_PREFILL_SYNC,300,2.8200297666666665,3.000032,3.000032,3.000032,5.000052,2.00002,0.4181544849259236
pair3_long4_lc_alone_after,LC_REQUEST,300,20.830220066666666,21.000222,22.000233,23.000243,23.000243,19.0002,0.8852846467509791
pair3_long4_lc_alone_before,LC_DECODE_STEP,300,3.7933733266666665,4.000042,5.000053,6.000063,6.000064,2.000021,0.88312229968881
pair3_long4_lc_alone_before,LC_PREFILL_SUBMISSION,300,2.923364203333333,3.000032,3.000032,3.010032099999991,39.000412,2.000021,2.1305747939548834
pair3_long4_lc_alone_before,LC_PREFILL_SYNC,300,2.77336259,3.000032,3.000032,4.000042,4.000043,2.00002,0.4501502892111309
pair3_long4_lc_alone_before,LC_REQUEST,300,21.043555556666668,21.000222,22.000233,23.000243,61.000644,19.0002,2.4957998061677094
pair3_long4_lc_vs_4_be_long,LC_DECODE_STEP,300,7.396744836666667,8.000084,12.000127,14.000148,16.000169,4.000042,1.902137031176749
pair3_long4_lc_vs_4_be_long,LC_PREFILL_SUBMISSION,300,2.74669572,3.000032,3.000032,3.000032,5.000053,2.00002,0.4653478390477562
pair3_long4_lc_vs_4_be_long,LC_PREFILL_SYNC,300,4.5867151066666665,4.000042,7.000074,9.000095,10.000106,2.000021,1.8603129523306121
pair3_long4_lc_vs_4_be_long,LC_REQUEST,300,26.996951733333333,27.000285,31.000327,33.000349,34.000359,21.000222,2.8525926452217867
