variant,bytes,iterations,key,calls,seconds,pct_time_sum,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
baseline,5000000,100,sync,6,0.000315,12.52,0.06,3.15,52.5,1.2e-06,6.3e-05
baseline,5000000,5000,control_io,2,8.7e-05,3.6,0.0004,0.0174,43.5,4e-07,1.74e-05
baseline,5000000,5000,file_io,34,0.000388,16.24,0.0068,0.0776,11.411764705882353,6.8e-06,7.76e-05
baseline,5000000,5000,memory,90,0.003008,130.51999999999998,0.018,0.6016,33.422222222222224,1.8e-05,0.0006016
baseline,5000000,5000,other,36,0.0006370000000000001,28.25999999999999,0.0072,0.1274,17.694444444444446,7.2e-06,0.00012740000000000003
baseline,5000000,5000,sync,7,0.0005120000000000001,21.36,0.0014,0.10240000000000002,73.14285714285715,1.4e-06,0.00010240000000000002
baseline,5000000,100000,control_io,2,0.00014,7.42,2e-05,0.0014,70.0,4e-07,2.8e-05
baseline,5000000,100000,file_io,34,0.000406,7.32,0.00034,0.00406,11.941176470588236,6.8e-06,8.12e-05
baseline,5000000,100000,memory,91,0.005682,127.5,0.00091,0.05682,62.43956043956044,1.82e-05,0.0011364
baseline,5000000,100000,other,36,0.0008569999999999999,27.909999999999997,0.00036,0.00857,23.805555555555554,7.2e-06,0.00017139999999999996
baseline,5000000,100000,sync,8,0.0006789999999999999,29.85,8e-05,0.006789999999999999,84.87499999999999,1.6e-06,0.00013579999999999997
baseline,10000000,100,control_io,2,0.000123,2.75,0.02,1.2300000000000002,61.50000000000001,2e-07,1.23e-05
baseline,10000000,100,file_io,34,0.0008369999999999999,19.389999999999997,0.34,8.37,24.617647058823525,3.4e-06,8.369999999999999e-05
baseline,10000000,100,memory,91,0.005523,116.80000000000001,0.91,55.23,60.69230769230769,9.1e-06,0.0005523
baseline,10000000,100,other,36,0.002212,47.59999999999999,0.36,22.12,61.44444444444444,3.6e-06,0.0002212
baseline,10000000,100,sync,7,0.000608,13.45,0.07,6.08,86.85714285714286,7e-07,6.08e-05
baseline,10000000,5000,control_io,2,7.2e-05,1.71,0.0004,0.0144,36.0,2e-07,7.2e-06
baseline,10000000,5000,file_io,34,0.000749,16.520000000000003,0.0068,0.1498,22.029411764705884,3.4e-06,7.49e-05
baseline,10000000,5000,memory,91,0.008875000000000003,128.98,0.0182,1.7750000000000004,97.52747252747255,9.1e-06,0.0008875000000000002
baseline,10000000,5000,other,36,0.0017949999999999995,32.79999999999999,0.0072,0.35899999999999993,49.8611111111111,3.6e-06,0.00017949999999999994
baseline,10000000,5000,sync,8,0.000893,19.990000000000002,0.0016,0.1786,111.625,8e-07,8.93e-05
baseline,10000000,100000,control_io,2,8.5e-05,1.94,2e-05,0.00085,42.5,2e-07,8.5e-06
baseline,10000000,100000,file_io,34,0.0006629999999999999,13.13,0.00034,0.006629999999999999,19.499999999999996,3.4e-06,6.629999999999999e-05
baseline,10000000,100000,memory,91,0.008561,151.32999999999998,0.00091,0.08561,94.07692307692308,9.1e-06,0.0008561
baseline,10000000,100000,other,36,0.0012480000000000002,25.500000000000004,0.00036,0.012480000000000002,34.66666666666667,3.6e-06,0.00012480000000000002
baseline,10000000,100000,sync,6,0.00032300000000000004,8.1,6e-05,0.0032300000000000007,53.83333333333334,6e-07,3.2300000000000006e-05
kernels,1000000,100,control_io,2,5e-06,0.11,0.02,0.05,2.5,2e-06,5e-06
kernels,1000000,100,file_io,96,0.0028290000000000004,60.39000000000001,0.96,28.290000000000006,29.468750000000004,9.6e-05,0.0028290000000000004
kernels,1000000,100,memory,134,0.003096,65.96,1.34,30.96,23.104477611940297,0.000134,0.003096
kernels,1000000,100,other,60,0.0018039999999999998,38.1,0.6,18.04,30.066666666666663,6e-05,0.0018039999999999998
kernels,1000000,100,sync,20,0.001641,35.39,0.2,16.41,82.05,2e-05,0.001641
kernels,1000000,5000,control_io,2,2.4e-05,0.2,0.0004,0.0048,12.0,2e-06,2.4e-05
kernels,1000000,5000,file_io,96,0.001771,14.610000000000001,0.0192,0.3542,18.447916666666668,9.6e-05,0.001771
kernels,1000000,5000,memory,147,0.003694,30.45,0.0294,0.7388,25.12925170068027,0.000147,0.003694
kernels,1000000,5000,other,60,0.000889,7.339999999999999,0.012,0.1778,14.816666666666666,6e-05,0.000889
kernels,1000000,5000,sync,20,0.017901999999999998,147.4,0.004,3.580399999999999,895.0999999999998,2e-05,0.017901999999999998
kernels,1000000,100000,control_io,2,1e-06,0.0,2e-05,1e-05,0.5,2e-06,1e-06
kernels,1000000,100000,file_io,96,0.0015799999999999998,0.53,0.00096,0.015799999999999998,16.458333333333332,9.6e-05,0.0015799999999999998
kernels,1000000,100000,memory,380,0.007846,2.65,0.0038,0.07846000000000002,20.647368421052633,0.00038,0.007846
kernels,1000000,100000,other,60,0.0008240000000000001,0.25,0.0006,0.00824,13.733333333333336,6e-05,0.0008240000000000001
kernels,1000000,100000,sync,21,0.590407,196.56,0.00021,5.90407,28114.619047619046,2.1e-05,0.590407
kernels,5000000,100,control_io,2,2.7000000000000002e-05,0.47,0.02,0.27,13.500000000000002,4e-07,5.400000000000001e-06
kernels,5000000,100,file_io,96,0.001494,35.18,0.96,14.94,15.5625,1.92e-05,0.0002988
kernels,5000000,100,memory,134,0.003942,88.35000000000001,1.34,39.42,29.417910447761194,2.68e-05,0.0007884
kernels,5000000,100,other,60,0.0010710000000000003,22.95,0.6,10.710000000000003,17.850000000000005,1.2e-05,0.00021420000000000006
kernels,5000000,100,sync,20,0.0023020000000000002,53.129999999999995,0.2,23.02,115.1,4e-06,0.0004604
kernels,5000000,5000,control_io,2,1.5e-05,0.04,0.0004,0.003,7.5,4e-07,3e-06
kernels,5000000,5000,file_io,96,0.0016240000000000002,4.6899999999999995,0.0192,0.32480000000000003,16.916666666666668,1.92e-05,0.00032480000000000003
kernels,5000000,5000,memory,147,0.004358000000000001,12.729999999999995,0.0294,0.8716000000000002,29.646258503401366,2.94e-05,0.0008716000000000002
kernels,5000000,5000,other,60,0.0016400000000000004,4.800000000000001,0.012,0.32800000000000007,27.33333333333334,1.2e-05,0.0003280000000000001
kernels,5000000,5000,sync,21,0.062132,177.72000000000003,0.0042,12.4264,2958.6666666666665,4.2e-06,0.0124264
kernels,5000000,100000,control_io,2,0.000184,0.03,2e-05,0.00184,92.0,4e-07,3.68e-05
kernels,5000000,100000,file_io,96,0.0015710000000000001,0.19999999999999998,0.00096,0.015710000000000002,16.364583333333336,1.92e-05,0.00031420000000000005
kernels,5000000,100000,memory,388,0.011968,1.6600000000000004,0.00388,0.11968,30.84536082474227,7.76e-05,0.0023936
kernels,5000000,100000,other,60,0.001636,0.19000000000000003,0.0006,0.01636,27.266666666666666,1.2e-05,0.0003272
kernels,5000000,100000,sync,20,1.419911,197.86,0.0002,14.19911,70995.55,4e-06,0.2839822
kernels,10000000,100,control_io,2,0.000116,2.13,0.02,1.16,58.0,2e-07,1.16e-05
kernels,10000000,100,file_io,96,0.0014659999999999999,21.75,0.96,14.659999999999998,15.27083333333333,9.6e-06,0.00014659999999999999
kernels,10000000,100,memory,133,0.003765,59.89,1.33,37.65,28.30827067669173,1.33e-05,0.0003765
kernels,10000000,100,other,60,0.001338,22.779999999999994,0.6,13.38,22.3,6e-06,0.0001338
kernels,10000000,100,sync,18,0.006998000000000001,93.45,0.18,69.98,388.7777777777778,1.8e-06,0.0006998000000000001
kernels,10000000,5000,control_io,2,9.999999999999999e-06,0.02,0.0004,0.002,5.0,2e-07,1e-06
kernels,10000000,5000,file_io,96,0.0016789999999999997,2.13,0.0192,0.33579999999999993,17.489583333333332,9.6e-06,0.0001679
kernels,10000000,5000,memory,146,0.0051860000000000005,6.45,0.0292,1.0372000000000001,35.520547945205486,1.46e-05,0.0005186000000000001
kernels,10000000,5000,other,60,0.0021290000000000002,2.5599999999999996,0.012,0.42580000000000007,35.48333333333334,6e-06,0.00021290000000000005
kernels,10000000,5000,sync,23,0.153062,188.81,0.0046,30.6124,6654.869565217391,2.3e-06,0.0153062
kernels,10000000,100000,control_io,2,7.500000000000001e-05,0.01,2e-05,0.00075,37.5,2e-07,7.5e-06
kernels,10000000,100000,file_io,96,0.0019309999999999998,0.07,0.00096,0.019309999999999997,20.114583333333332,9.6e-06,0.00019309999999999998
kernels,10000000,100000,memory,387,0.043167000000000004,1.1300000000000001,0.00387,0.43167000000000005,111.54263565891475,3.87e-05,0.004316700000000001
kernels,10000000,100000,other,60,0.0011790000000000001,0.03,0.0006,0.011790000000000002,19.650000000000002,6e-06,0.00011790000000000002
kernels,10000000,100000,sync,31,10.868035,198.74,0.00031,108.68035,350581.77419354836,3.1e-06,1.0868035
