variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
kernels,mmap,1000000,100,5000,usec_per_iter,17.02,0.2732,-1.0562157402186634
kernels,mmap,1000000,5000,100000,usec_per_iter,0.2732,0.014039999999999997,-0.9908407888457709
kernels,mprotect,1000000,100,5000,usec_per_iter,5.43,0.1098,-0.997190936361993
kernels,mprotect,1000000,5000,100000,usec_per_iter,0.1098,0.0062,-0.9594019006293506
kernels,munmap,1000000,100,5000,usec_per_iter,7.07,0.32819999999999994,-0.7847583145535814
kernels,munmap,1000000,5000,100000,usec_per_iter,0.32819999999999994,0.02535,-0.854830877654076
kernels,newfstatat,1000000,100,5000,usec_per_iter,5.0,0.0218,-1.3893791560222015
kernels,newfstatat,1000000,5000,100000,usec_per_iter,0.0218,0.00134,-0.9310713044871678
kernels,openat,1000000,100,5000,usec_per_iter,8.49,0.1232,-1.0820067321518003
kernels,openat,1000000,5000,100000,usec_per_iter,0.1232,0.00607,-1.004913046671077
kernels,pread64,1000000,100,5000,usec_per_iter,2.08,0.0288,-1.093998624142823
kernels,pread64,1000000,5000,100000,usec_per_iter,0.0288,0.0007099999999999999,-1.236046935427837
kernels,prlimit64,1000000,100,5000,usec_per_iter,0.4599999999999999,0.008400000000000001,-1.0232544077781491
kernels,prlimit64,1000000,5000,100000,usec_per_iter,0.008400000000000001,0.00043,-0.9921453269980369
kernels,read,1000000,100,5000,usec_per_iter,7.080000000000001,0.12339999999999998,-1.0351672445682039
kernels,read,1000000,5000,100000,usec_per_iter,0.12339999999999998,0.00447,-1.1075898644672428
kernels,rseq,1000000,100,5000,usec_per_iter,0.51,0.0072,-1.0890349299543793
kernels,rseq,1000000,5000,100000,usec_per_iter,0.0072,0.00029,-1.0721770467870013
kernels,rt_sigaction,1000000,100,5000,usec_per_iter,0.33,0.0062,-1.0159815923614415
kernels,rt_sigaction,1000000,5000,100000,usec_per_iter,0.0062,0.00022,-1.1144777703115567
kernels,rt_sigprocmask,1000000,100,5000,usec_per_iter,1.49,0.0216,-1.0822630844385892
kernels,rt_sigprocmask,1000000,5000,100000,usec_per_iter,0.0216,0.00132,-0.933014476215498
kernels,set_robust_list,1000000,100,5000,usec_per_iter,0.32,0.011999999999999999,-0.8393136598250712
kernels,set_robust_list,1000000,5000,100000,usec_per_iter,0.011999999999999999,0.00027,-1.266548417315831
kernels,set_tid_address,1000000,100,5000,usec_per_iter,0.38,0.004999999999999999,-1.107031664761992
kernels,set_tid_address,1000000,5000,100000,usec_per_iter,0.004999999999999999,0.00019,-1.0916092696682078
kernels,write,1000000,100,5000,usec_per_iter,4.11,0.0004,-2.3613023304175202
kernels,write,1000000,5000,100000,usec_per_iter,0.0004,1e-05,-1.2313782131597595
kernels,brk,5000000,100,5000,usec_per_iter,0.14,0.03459999999999999,-0.3573058590417586
kernels,brk,5000000,5000,100000,usec_per_iter,0.03459999999999999,0.01116,-0.3777098958740182
kernels,clone3,5000000,100,5000,usec_per_iter,0.83,0.0148,-1.0293391716851283
kernels,clone3,5000000,5000,100000,usec_per_iter,0.0148,0.00105,-0.8832020938445697
kernels,close,5000000,100,5000,usec_per_iter,2.76,0.0812,-0.9013420183498274
kernels,close,5000000,5000,100000,usec_per_iter,0.0812,0.00395,-1.0091688416027997
kernels,execve,5000000,100,5000,usec_per_iter,2.06,0.07379999999999999,-0.8509925748283913
kernels,execve,5000000,5000,100000,usec_per_iter,0.07379999999999999,0.00203,-1.1994806646355578
kernels,faccessat,5000000,100,5000,usec_per_iter,0.14,0.0074,-0.7515708415619088
kernels,faccessat,5000000,5000,100000,usec_per_iter,0.0074,0.00017,-1.2596041627129042
kernels,fstat,5000000,100,5000,usec_per_iter,2.53,0.084,-0.8704339872627049
kernels,fstat,5000000,5000,100000,usec_per_iter,0.084,0.00588,-0.8876828081095385
kernels,futex,5000000,100,5000,usec_per_iter,23.02,12.4202,-0.15772893538772642
kernels,futex,5000000,5000,100000,usec_per_iter,12.4202,14.19752,0.04464455092084907
kernels,getrandom,5000000,100,5000,usec_per_iter,0.12,0.0046,-0.8336953629264389
kernels,getrandom,5000000,5000,100000,usec_per_iter,0.0046,0.00012,-1.2171714648483343
kernels,ioctl,5000000,100,5000,usec_per_iter,0.27,0.003,-1.1502513313665417
kernels,ioctl,5000000,5000,100000,usec_per_iter,0.003,0.00184,-0.16318104303335199
kernels,lseek,5000000,100,5000,usec_per_iter,0.35,0.0154,-0.798452780244328
kernels,lseek,5000000,5000,100000,usec_per_iter,0.0154,0.00065,-1.0565531684702445
kernels,madvise,5000000,100,5000,usec_per_iter,0.23,0.0054,-0.9590128560459139
kernels,madvise,5000000,5000,100000,usec_per_iter,0.0054,0.00042000000000000007,-0.8525126039534667
kernels,mmap,5000000,100,5000,usec_per_iter,16.26,0.3486,-0.9822381526601834
kernels,mmap,5000000,5000,100000,usec_per_iter,0.3486,0.01696,-1.0091247236642225
kernels,mprotect,5000000,100,5000,usec_per_iter,5.0,0.128,-0.9368970791866525
kernels,mprotect,5000000,5000,100000,usec_per_iter,0.128,0.00663,-0.9882142960024068
kernels,munmap,5000000,100,5000,usec_per_iter,17.79,0.355,-1.0005754019731465
kernels,munmap,5000000,5000,100000,usec_per_iter,0.355,0.08451,-0.47909752536608247
kernels,newfstatat,5000000,100,5000,usec_per_iter,0.75,0.019999999999999997,-0.9264620703782657
kernels,newfstatat,5000000,5000,100000,usec_per_iter,0.019999999999999997,0.0014,-0.8876828081095381
kernels,openat,5000000,100,5000,usec_per_iter,7.08,0.12460000000000002,-1.0326934618556183
kernels,openat,5000000,5000,100000,usec_per_iter,0.12460000000000002,0.006,-1.01255681754454
kernels,pread64,5000000,100,5000,usec_per_iter,0.83,0.0114,-1.0960601048206053
kernels,pread64,5000000,5000,100000,usec_per_iter,0.0114,0.00067,-0.946042791278991
kernels,prlimit64,5000000,100,5000,usec_per_iter,0.13,0.007400000000000001,-0.732627197301409
kernels,prlimit64,5000000,5000,100000,usec_per_iter,0.007400000000000001,0.00022,-1.17353869164989
kernels,read,5000000,100,5000,usec_per_iter,3.46,0.09140000000000001,-0.9288744939765433
kernels,read,5000000,5000,100000,usec_per_iter,0.09140000000000001,0.00414,-1.032986064189127
kernels,rseq,5000000,100,5000,usec_per_iter,0.36,0.0048,-1.1036458905138233
kernels,rseq,5000000,5000,100000,usec_per_iter,0.0048,0.00053,-0.7355444309232936
kernels,rt_sigaction,5000000,100,5000,usec_per_iter,0.14,0.0032000000000000006,-0.9658664091598538
kernels,rt_sigaction,5000000,5000,100000,usec_per_iter,0.0032000000000000006,0.00022,-0.8936975330106066
kernels,rt_sigprocmask,5000000,100,5000,usec_per_iter,1.4,0.08979999999999999,-0.7021028599484408
kernels,rt_sigprocmask,5000000,5000,100000,usec_per_iter,0.08979999999999999,0.00395,-1.0427732224178756
kernels,set_robust_list,5000000,100,5000,usec_per_iter,0.48,0.0128,-0.9264620703782657
kernels,set_robust_list,5000000,5000,100000,usec_per_iter,0.0128,0.00029,-1.2642383167418687
kernels,set_tid_address,5000000,100,5000,usec_per_iter,1.77,0.0054,-1.4806497466810555
kernels,set_tid_address,5000000,5000,100000,usec_per_iter,0.0054,0.0004999999999999999,-0.7943120135055316
kernels,write,5000000,100,5000,usec_per_iter,0.46,0.0008,-1.6243181678585004
kernels,write,5000000,5000,100000,usec_per_iter,0.0008,0.0003,-0.32740884813719295
kernels,sched_yield,5000000,5000,100000,usec_per_iter,0.0062,0.00159,-0.4542512986998338
kernels,brk,10000000,100,5000,usec_per_iter,0.44,0.034199999999999994,-0.6529995041693698
kernels,brk,10000000,5000,100000,usec_per_iter,0.034199999999999994,0.014399999999999998,-0.2887432382134781
kernels,clone3,10000000,100,5000,usec_per_iter,1.01,0.2382,-0.36927056689330573
kernels,clone3,10000000,5000,100000,usec_per_iter,0.2382,0.0004,-2.132834581114046
kernels,close,10000000,100,5000,usec_per_iter,2.38,0.0664,-0.9149124903449833
kernels,close,10000000,5000,100000,usec_per_iter,0.0664,0.00445,-0.9022144549311739
kernels,execve,10000000,100,5000,usec_per_iter,6.74,0.0,nan
kernels,execve,10000000,5000,100000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,10000000,100,5000,usec_per_iter,0.13,0.0,nan
kernels,faccessat,10000000,5000,100000,usec_per_iter,0.0,0.0,nan
kernels,fstat,10000000,100,5000,usec_per_iter,2.86,0.0954,-0.8692429263941647
kernels,fstat,10000000,5000,100000,usec_per_iter,0.0954,0.00464,-1.009223767726515
kernels,futex,10000000,100,5000,usec_per_iter,69.98,30.5918,-0.21152163128914514
kernels,futex,10000000,5000,100000,usec_per_iter,30.5918,108.68003,0.4231606651228659
kernels,getrandom,10000000,100,5000,usec_per_iter,0.13,0.0048,-0.8432768743855307
kernels,getrandom,10000000,5000,100000,usec_per_iter,0.0048,0.00196,-0.29898247335995687
kernels,ioctl,10000000,100,5000,usec_per_iter,1.16,0.002,-1.626531361065979
kernels,ioctl,10000000,5000,100000,usec_per_iter,0.002,0.00075,-0.32740884813719295
kernels,lseek,10000000,100,5000,usec_per_iter,0.25,0.0088,-0.8554932299054332
kernels,lseek,10000000,5000,100000,usec_per_iter,0.0088,0.00099,-0.7293048436353495
kernels,madvise,10000000,100,5000,usec_per_iter,0.36,0.0064,-1.0301079608920891
kernels,madvise,10000000,5000,100000,usec_per_iter,0.0064,0.00015,-1.2529217007762297
kernels,mmap,10000000,100,5000,usec_per_iter,11.35,0.34720000000000006,-0.891373091437563
kernels,mmap,10000000,5000,100000,usec_per_iter,0.34720000000000006,0.02471,-0.8821525828977081
kernels,mprotect,10000000,100,5000,usec_per_iter,5.23,0.1156,-0.9744397196875607
kernels,mprotect,10000000,5000,100000,usec_per_iter,0.1156,0.00986,-0.8217188863487298
kernels,munmap,10000000,100,5000,usec_per_iter,20.270000000000003,0.5338,-0.9296663126544137
kernels,munmap,10000000,5000,100000,usec_per_iter,0.5338,0.38255,-0.11121216546407733
kernels,newfstatat,10000000,100,5000,usec_per_iter,1.03,0.0264,-0.9365870461363545
kernels,newfstatat,10000000,5000,100000,usec_per_iter,0.0264,0.00074,-1.1931870996921952
kernels,openat,10000000,100,5000,usec_per_iter,6.5299999999999985,0.141,-0.9804140534374357
kernels,openat,10000000,5000,100000,usec_per_iter,0.141,0.00617,-1.044506239787812
kernels,pread64,10000000,100,5000,usec_per_iter,0.28,0.0154,-0.7414123305832228
kernels,pread64,10000000,5000,100000,usec_per_iter,0.0154,0.00098,-0.9194981277379689
kernels,prlimit64,10000000,100,5000,usec_per_iter,0.13,0.0048,-0.8432768743855307
kernels,prlimit64,10000000,5000,100000,usec_per_iter,0.0048,0.00091,-0.5550985353615299
kernels,read,10000000,100,5000,usec_per_iter,4.73,0.09339999999999998,-1.0032633066843732
kernels,read,10000000,5000,100000,usec_per_iter,0.09339999999999998,0.00633,-0.8984751851291235
kernels,rseq,10000000,100,5000,usec_per_iter,0.13,0.007,-0.7468320859428369
kernels,rseq,10000000,5000,100000,usec_per_iter,0.007,0.00013,-1.3306032093625368
kernels,rt_sigaction,10000000,100,5000,usec_per_iter,0.28,0.0098,-0.8569497707045879
kernels,rt_sigaction,10000000,5000,100000,usec_per_iter,0.0098,0.00014,-1.4181825524111846
kernels,rt_sigprocmask,10000000,100,5000,usec_per_iter,0.75,0.018600000000000002,-0.9450127518886093
kernels,rt_sigprocmask,10000000,5000,100000,usec_per_iter,0.018600000000000002,0.00209,-0.7297038971206448
kernels,set_robust_list,10000000,100,5000,usec_per_iter,0.09,0.0098,-0.5668236821657071
kernels,set_robust_list,10000000,5000,100000,usec_per_iter,0.0098,0.00041,-1.059500721402869
kernels,set_tid_address,10000000,100,5000,usec_per_iter,0.1,0.011,-0.564228510447665
kernels,set_tid_address,10000000,5000,100000,usec_per_iter,0.011,0.00037,-1.1323266688708333
kernels,write,10000000,100,5000,usec_per_iter,0.49,0.0108,-0.9751627870493531
kernels,write,10000000,5000,100000,usec_per_iter,0.0108,0.00039,-1.10862866595504
kernels,sched_yield,10000000,5000,100000,usec_per_iter,0.0206,0.00032,-1.3902194784726452
