variant,bytes,iterations,key,calls,seconds,pct_time_sum,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
kernels,10000000,100,prlimit64,2,1.3e-05,0.24,0.02,0.13,6.5,2e-07,1.3e-06
kernels,10000000,100,read,24,0.000473,7.18,0.24,4.73,19.708333333333332,2.4e-06,4.73e-05
kernels,10000000,100,rseq,2,1.3e-05,0.24,0.02,0.13,6.5,2e-07,1.3e-06
kernels,10000000,100,rt_sigaction,2,2.8000000000000003e-05,0.4,0.02,0.28,14.000000000000002,2e-07,2.8000000000000003e-06
kernels,10000000,100,rt_sigprocmask,6,7.500000000000001e-05,1.17,0.06,0.75,12.5,6e-07,7.5e-06
kernels,10000000,100,set_robust_list,2,9e-06,0.17,0.02,0.09,4.5,2e-07,9e-07
kernels,10000000,100,set_tid_address,2,1e-05,0.18,0.02,0.1,5.0,2e-07,1e-06
kernels,10000000,100,write,2,4.9e-05,0.59,0.02,0.49,24.5,2e-07,4.9e-06
kernels,10000000,5000,brk,16,0.00017099999999999998,0.21,0.0032,0.034199999999999994,10.687499999999998,1.6e-06,1.7099999999999996e-05
kernels,10000000,5000,clone3,2,0.001191,1.39,0.0004,0.2382,595.5,2e-07,0.0001191
kernels,10000000,5000,close,26,0.000332,0.42,0.0052,0.0664,12.76923076923077,2.6e-06,3.32e-05
kernels,10000000,5000,execve,2,0.0,0.0,0.0004,0.0,0.0,2e-07,0.0
kernels,10000000,5000,faccessat,2,0.0,0.0,0.0004,0.0,0.0,2e-07,0.0
kernels,10000000,5000,fstat,28,0.000477,0.61,0.0056,0.0954,17.035714285714285,2.8e-06,4.77e-05
kernels,10000000,5000,futex,21,0.152959,188.69,0.0042,30.5918,7283.761904761905,2.1e-06,0.0152959
kernels,10000000,5000,getrandom,2,2.4e-05,0.03,0.0004,0.0048,12.0,2e-07,2.4e-06
kernels,10000000,5000,ioctl,2,9.999999999999999e-06,0.02,0.0004,0.002,5.0,2e-07,1e-06
kernels,10000000,5000,lseek,4,4.4e-05,0.06,0.0008,0.0088,11.0,4e-07,4.4e-06
kernels,10000000,5000,madvise,2,3.2e-05,0.04,0.0004,0.0064,16.0,2e-07,3.2e-06
kernels,10000000,5000,mmap,68,0.0017360000000000001,2.2,0.0136,0.34720000000000006,25.529411764705884,6.8e-06,0.00017360000000000002
kernels,10000000,5000,mprotect,28,0.000578,0.72,0.0056,0.1156,20.642857142857142,2.8e-06,5.78e-05
kernels,10000000,5000,munmap,32,0.002669,3.2800000000000002,0.0064,0.5338,83.40625,3.2e-06,0.0002669
kernels,10000000,5000,newfstatat,8,0.000132,0.16,0.0016,0.0264,16.5,8e-07,1.32e-05
kernels,10000000,5000,openat,36,0.000705,0.89,0.0072,0.141,19.583333333333332,3.6e-06,7.05e-05
kernels,10000000,5000,pread64,4,7.7e-05,0.1,0.0008,0.0154,19.25,4e-07,7.7e-06
kernels,10000000,5000,prlimit64,2,2.4e-05,0.03,0.0004,0.0048,12.0,2e-07,2.4e-06
kernels,10000000,5000,read,24,0.00046699999999999997,0.6000000000000001,0.0048,0.09339999999999998,19.458333333333332,2.4e-06,4.67e-05
kernels,10000000,5000,rseq,2,3.5e-05,0.04,0.0004,0.007,17.5,2e-07,3.5e-06
kernels,10000000,5000,rt_sigaction,2,4.9e-05,0.060000000000000005,0.0004,0.0098,24.5,2e-07,4.9e-06
kernels,10000000,5000,rt_sigprocmask,6,9.300000000000001e-05,0.11000000000000001,0.0012,0.018600000000000002,15.500000000000002,6e-07,9.3e-06
kernels,10000000,5000,sched_yield,2,0.000103,0.12,0.0004,0.0206,51.5,2e-07,1.03e-05
kernels,10000000,5000,set_robust_list,2,4.9e-05,0.06,0.0004,0.0098,24.5,2e-07,4.9e-06
kernels,10000000,5000,set_tid_address,2,5.5e-05,0.06999999999999999,0.0004,0.011,27.5,2e-07,5.5e-06
kernels,10000000,5000,write,2,5.4e-05,0.06,0.0004,0.0108,27.0,2e-07,5.4e-06
kernels,10000000,100000,brk,242,0.0014399999999999999,0.08,0.00242,0.014399999999999998,5.950413223140495,2.42e-05,0.00014399999999999998
kernels,10000000,100000,clone3,2,4e-05,0.0,2e-05,0.0004,20.0,2e-07,4e-06
kernels,10000000,100000,close,26,0.000445,0.01,0.00026,0.00445,17.115384615384617,2.6e-06,4.45e-05
kernels,10000000,100000,execve,2,0.0,0.0,2e-05,0.0,0.0,2e-07,0.0
kernels,10000000,100000,faccessat,2,0.0,0.0,2e-05,0.0,0.0,2e-07,0.0
kernels,10000000,100000,fstat,28,0.000464,0.02,0.00028,0.00464,16.571428571428573,2.8e-06,4.64e-05
kernels,10000000,100000,futex,29,10.868003,198.74,0.00029,108.68003,374758.724137931,2.9e-06,1.0868003
kernels,10000000,100000,getrandom,2,0.000196,0.0,2e-05,0.00196,98.0,2e-07,1.96e-05
kernels,10000000,100000,ioctl,2,7.500000000000001e-05,0.01,2e-05,0.00075,37.5,2e-07,7.5e-06
kernels,10000000,100000,lseek,4,9.9e-05,0.0,4e-05,0.00099,24.75,4e-07,9.9e-06
kernels,10000000,100000,madvise,2,1.5e-05,0.0,2e-05,0.00015,7.5,2e-07,1.5e-06
kernels,10000000,100000,mmap,76,0.002471,0.08,0.00076,0.02471,32.51315789473684,7.6e-06,0.0002471
kernels,10000000,100000,mprotect,28,0.0009860000000000001,0.04,0.00028,0.00986,35.214285714285715,2.8e-06,9.860000000000001e-05
kernels,10000000,100000,munmap,39,0.038255,0.9299999999999999,0.00039,0.38255,980.8974358974359,3.9e-06,0.0038255
kernels,10000000,100000,newfstatat,8,7.4e-05,0.0,8e-05,0.00074,9.25,8e-07,7.4e-06
kernels,10000000,100000,openat,36,0.000617,0.02,0.00036,0.00617,17.13888888888889,3.6e-06,6.17e-05
kernels,10000000,100000,pread64,4,9.8e-05,0.01,4e-05,0.00098,24.5,4e-07,9.8e-06
kernels,10000000,100000,prlimit64,2,9.1e-05,0.0,2e-05,0.00091,45.5,2e-07,9.1e-06
kernels,10000000,100000,read,24,0.000633,0.03,0.00024,0.00633,26.375,2.4e-06,6.33e-05
kernels,10000000,100000,rseq,2,1.3e-05,0.0,2e-05,0.00013,6.5,2e-07,1.3e-06
kernels,10000000,100000,rt_sigaction,2,1.4e-05,0.0,2e-05,0.00014,7.0,2e-07,1.4e-06
kernels,10000000,100000,rt_sigprocmask,6,0.000209,0.01,6e-05,0.00209,34.833333333333336,6e-07,2.09e-05
kernels,10000000,100000,sched_yield,2,3.2e-05,0.0,2e-05,0.00032,16.0,2e-07,3.2e-06
kernels,10000000,100000,set_robust_list,2,4.1e-05,0.0,2e-05,0.00041,20.5,2e-07,4.1e-06
kernels,10000000,100000,set_tid_address,2,3.7e-05,0.0,2e-05,0.00037,18.5,2e-07,3.7e-06
kernels,10000000,100000,write,2,3.9e-05,0.0,2e-05,0.00039,19.5,2e-07,3.9e-06
