run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
lc_vs_mixed/mixed4/proper/delay_25000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r5,lc_vs_mixed,mixed4,proper,25000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.580193740000002,20.000189,23.000217,24.51023059,25.000235,18.00017,1.1967756092528639
lc_vs_mixed/mixed4/proper/delay_5000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r1,lc_vs_mixed,mixed4,proper,5000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,5.12004842,4.5000425,8.550080949999998,9.510090099999998,10.000095,2.000019,2.3180082450561494
lc_vs_mixed/mixed4/proper/delay_5000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r1,lc_vs_mixed,mixed4,proper,5000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.9000274,3.000028,3.000029,3.510033589999998,4.000038,2.000018,0.3642191535998902
lc_vs_mixed/mixed4/proper/delay_5000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r1,lc_vs_mixed,mixed4,proper,5000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,3.00002832,3.000028,5.000047,5.510052589999997,6.000057,2.000018,0.8330010412698601
lc_vs_mixed/mixed4/proper/delay_5000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r1,lc_vs_mixed,mixed4,proper,5000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,22.36021094,21.500203,26.55025095,27.510259589999997,28.000264,18.00017,2.7011969085229337
lc_vs_mixed/mixed4/proper/delay_5000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r2,lc_vs_mixed,mixed4,proper,5000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,5.4800517200000005,5.000047,8.000076,9.000085,9.000085,3.000028,2.1593853691873837
lc_vs_mixed/mixed4/proper/delay_5000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r2,lc_vs_mixed,mixed4,proper,5000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.82002656,3.000028,3.000029,3.000029,3.000029,2.000018,0.3880916176461829
lc_vs_mixed/mixed4/proper/delay_5000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r2,lc_vs_mixed,mixed4,proper,5000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,3.32003128,3.000028,5.000047,5.510051589999998,6.000056,2.000019,0.8675639015837073
lc_vs_mixed/mixed4/proper/delay_5000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r2,lc_vs_mixed,mixed4,proper,5000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,23.36022018,23.000217,27.00025455,27.510259589999997,28.000264,20.000188,2.537578604585648
lc_vs_mixed/mixed4/proper/delay_5000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r3,lc_vs_mixed,mixed4,proper,5000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,4.66004394,4.000038,8.000075,8.510080589999998,9.000085,2.000018,1.8693184285315245
lc_vs_mixed/mixed4/proper/delay_5000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r3,lc_vs_mixed,mixed4,proper,5000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.84002682,3.000028,3.000029,3.510033589999998,4.000038,2.000018,0.4218560331070832
lc_vs_mixed/mixed4/proper/delay_5000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r3,lc_vs_mixed,mixed4,proper,5000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,3.06002892,3.000028,4.550042949999997,5.000047,5.000047,2.000018,0.6197490684057455
lc_vs_mixed/mixed4/proper/delay_5000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r3,lc_vs_mixed,mixed4,proper,5000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,21.94020678,21.000198,26.000245,27.020254689999994,28.000264,19.000179,2.262492416053401
lc_vs_mixed/mixed4/proper/delay_5000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r4,lc_vs_mixed,mixed4,proper,5000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,5.90005562,6.5000610000000005,8.550080399999997,9.000085,9.000085,2.000018,2.261048845578718
lc_vs_mixed/mixed4/proper/delay_5000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r4,lc_vs_mixed,mixed4,proper,5000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.84002666,3.000028,3.000029,3.510033589999998,4.000038,2.000018,0.4218562130714736
lc_vs_mixed/mixed4/proper/delay_5000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r4,lc_vs_mixed,mixed4,proper,5000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,3.32003122,3.000028,5.550051949999997,6.00005651,6.000057,2.000018,0.9781373694703726
lc_vs_mixed/mixed4/proper/delay_5000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r4,lc_vs_mixed,mixed4,proper,5000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,23.50022144,24.000226,28.000264,28.000264,28.000264,18.00017,2.8589549754670003
lc_vs_mixed/mixed4/proper/delay_5000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r5,lc_vs_mixed,mixed4,proper,5000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,5.0800477,4.000038,8.550080399999997,9.000085,9.000085,3.000028,2.1931453436527657
lc_vs_mixed/mixed4/proper/delay_5000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r5,lc_vs_mixed,mixed4,proper,5000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.88002718,3.000028,3.000029,3.510033589999998,4.000038,2.000018,0.38545330219994806
lc_vs_mixed/mixed4/proper/delay_5000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r5,lc_vs_mixed,mixed4,proper,5000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.88002714,3.000028,4.000038,5.000047,5.000047,2.000018,0.6892829412537266
lc_vs_mixed/mixed4/proper/delay_5000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r5,lc_vs_mixed,mixed4,proper,5000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,22.1802089,21.000198,26.550249949999998,27.000254,27.000254,19.000179,2.4718234276916786
lc_vs_mixed/mixed4/proper/delay_50000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r1,lc_vs_mixed,mixed4,proper,50000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.28003104,3.000029,4.000038,4.000038,4.000038,3.000028,0.4535616620076494
lc_vs_mixed/mixed4/proper/delay_50000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r1,lc_vs_mixed,mixed4,proper,50000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.8600269799999998,3.000028,3.000029,3.000029,3.000029,2.000018,0.3505132016078238
lc_vs_mixed/mixed4/proper/delay_50000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r1,lc_vs_mixed,mixed4,proper,50000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.80002634,3.000028,3.000029,3.510033589999998,4.000038,2.000018,0.4517581708346872
lc_vs_mixed/mixed4/proper/delay_50000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r1,lc_vs_mixed,mixed4,proper,50000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.3801922,20.000189,21.55020295,22.000208,22.000208,19.000179,0.6966457302766553
lc_vs_mixed/mixed4/proper/delay_50000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r2,lc_vs_mixed,mixed4,proper,50000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.12002944,3.000028,4.000038,4.510042589999998,5.000047,2.000018,0.5938516052107239
